target_chembl_id,target_component_id,uniprot_accession,xref_src_db,xref_id
CHEMBL2364172,1948,P05107,GoFunction,GO:0046872
CHEMBL2364172,1948,P05107,GoFunction,GO:0050839
CHEMBL2364172,1948,P05107,GoProcess,GO:0001774
CHEMBL2364172,1948,P05107,GoProcess,GO:0002523
CHEMBL2364172,1948,P05107,GoProcess,GO:0006898
CHEMBL2364172,1948,P05107,GoProcess,GO:0006909
CHEMBL2364172,1948,P05107,GoProcess,GO:0006911
CHEMBL2364172,1948,P05107,GoProcess,GO:0006915
CHEMBL2364172,1948,P05107,GoProcess,GO:0007155
CHEMBL2364172,1948,P05107,GoProcess,GO:0007159
CHEMBL2364172,1948,P05107,GoProcess,GO:0007160
CHEMBL2364172,1948,P05107,GoProcess,GO:0007229
CHEMBL2364172,1948,P05107,GoProcess,GO:0007267
CHEMBL2364172,1948,P05107,GoProcess,GO:0008360
CHEMBL2364172,1948,P05107,GoProcess,GO:0030593
CHEMBL2364172,1948,P05107,GoProcess,GO:0031623
CHEMBL2364172,1948,P05107,GoProcess,GO:0032930
CHEMBL2364172,1948,P05107,GoProcess,GO:0034113
CHEMBL2364172,1948,P05107,GoProcess,GO:0035987
CHEMBL2364172,1948,P05107,GoProcess,GO:0043113
CHEMBL2364172,1948,P05107,GoProcess,GO:0043315
CHEMBL2364172,1948,P05107,GoProcess,GO:0043542
CHEMBL2364172,1948,P05107,GoProcess,GO:0045123
CHEMBL2364172,1948,P05107,GoProcess,GO:0045429
CHEMBL2364172,1948,P05107,GoProcess,GO:0045766
CHEMBL2364172,1948,P05107,GoProcess,GO:0045963
CHEMBL2364172,1948,P05107,GoProcess,GO:0071404
CHEMBL2364172,1948,P05107,GoProcess,GO:0090314
CHEMBL2364172,1948,P05107,GoProcess,GO:0097242
CHEMBL2364172,1948,P05107,GoProcess,GO:0098609
CHEMBL2364172,1948,P05107,GoProcess,GO:0098742
CHEMBL2364172,1948,P05107,GoProcess,GO:1904996
CHEMBL2364172,1948,P05107,GoProcess,GO:1990266
CHEMBL2364172,1948,P05107,GoProcess,GO:2000363
CHEMBL2364172,1948,P05107,HGNC,HGNC:6155
CHEMBL2364172,1948,P05107,IntAct,P05107
CHEMBL2364172,1948,P05107,InterPro,IPR002369
CHEMBL2364172,1948,P05107,InterPro,IPR012896
CHEMBL2364172,1948,P05107,InterPro,IPR014836
CHEMBL2364172,1948,P05107,InterPro,IPR015439
CHEMBL2364172,1948,P05107,InterPro,IPR015812
CHEMBL2364172,1948,P05107,InterPro,IPR016201
CHEMBL2364172,1948,P05107,InterPro,IPR032695
CHEMBL2364172,1948,P05107,InterPro,IPR033760
CHEMBL2364172,1948,P05107,InterPro,IPR036349
CHEMBL2364172,1948,P05107,InterPro,IPR036465
CHEMBL2364172,1948,P05107,PANTHER,PTHR10082
CHEMBL2364172,1948,P05107,PANTHER,PTHR10082:SF15
CHEMBL2364172,1948,P05107,PDB,1L3Y
CHEMBL2364172,1948,P05107,PDB,1YUK
CHEMBL2364172,1948,P05107,PDB,2JF1
CHEMBL2364172,1948,P05107,PDB,2P26
CHEMBL2364172,1948,P05107,PDB,2P28
CHEMBL2364172,1948,P05107,PDB,2V7D
CHEMBL2364172,1948,P05107,PDB,3K6S
CHEMBL2364172,1948,P05107,PDB,3K71
CHEMBL2364172,1948,P05107,PDB,3K72
CHEMBL2364172,1948,P05107,PDB,4NEH
CHEMBL2364172,1948,P05107,PDB,4NEN
CHEMBL2364172,1948,P05107,PDB,5E6R
CHEMBL2364172,1948,P05107,PDB,5E6S
CHEMBL2364172,1948,P05107,PDB,5E6U
CHEMBL2364172,1948,P05107,PDB,5E6V
CHEMBL2364172,1948,P05107,PDB,5E6W
CHEMBL2364172,1948,P05107,PDB,5E6X
CHEMBL2364172,1948,P05107,PDB,5ES4
CHEMBL2364172,1948,P05107,PDB,5XR1
CHEMBL2364172,1948,P05107,PDB,5ZAZ
CHEMBL2364172,1948,P05107,PDB,7P2D
CHEMBL2364172,1948,P05107,PDB,7USL
CHEMBL2364172,1948,P05107,PDB,7USM
CHEMBL2364172,1948,P05107,PDBe,1YUK
CHEMBL2364172,1948,P05107,PDBe,2JF1
CHEMBL2364172,1948,P05107,PDBe,2P26
CHEMBL2364172,1948,P05107,PDBe,2P28
CHEMBL2364172,1948,P05107,PDBe,2V7D
CHEMBL2364172,1948,P05107,PDBe,3K6S
CHEMBL2364172,1948,P05107,PDBe,3K71
CHEMBL2364172,1948,P05107,PDBe,3K72
CHEMBL2364172,1948,P05107,PDBe,4NEH
CHEMBL2364172,1948,P05107,PDBe,4NEN
CHEMBL2364172,1948,P05107,PDBe,5E6R
CHEMBL2364172,1948,P05107,PDBe,5E6S
CHEMBL2364172,1948,P05107,PDBe,5E6U
CHEMBL2364172,1948,P05107,PDBe,5E6V
CHEMBL2364172,1948,P05107,PDBe,5E6W
CHEMBL2364172,1948,P05107,PDBe,5E6X
CHEMBL2364172,1948,P05107,PDBe,5ES4
CHEMBL2364172,1948,P05107,PDBe,7P2D
CHEMBL2364172,1948,P05107,Pfam,PF00362
CHEMBL2364172,1948,P05107,Pfam,PF07965
CHEMBL2364172,1948,P05107,Pfam,PF08725
CHEMBL2364172,1948,P05107,Pfam,PF17205
CHEMBL2364172,1948,P05107,Pfam,PF23105
CHEMBL2364172,1948,P05107,PharmGKB,PA29955
CHEMBL2364172,1948,P05107,Pharos,P05107
CHEMBL2364172,1948,P05107,Reactome,R-HSA-166016
CHEMBL2364172,1948,P05107,Reactome,R-HSA-198933
CHEMBL2364172,1948,P05107,Reactome,R-HSA-202733
CHEMBL2364172,1948,P05107,Reactome,R-HSA-216083
CHEMBL2364172,1948,P05107,Reactome,R-HSA-6785807
CHEMBL2364172,1948,P05107,Reactome,R-HSA-6798695
CHEMBL2364172,1948,P05107,UniProt,B3KTS8
CHEMBL2364172,1948,P05107,UniProt,D3DSM1
CHEMBL2364172,1948,P05107,UniProt,P05107
CHEMBL2364172,1948,P05107,UniProt,Q16418
CHEMBL2364172,1948,P05107,UniProt,Q53HS5
CHEMBL2364172,1948,P05107,UniProt,Q9UD72
CHEMBL2413,753,P32246,AlphaFoldDB,P32246
CHEMBL2413,753,P32246,ExpressionAtlas,P32246
CHEMBL2413,753,P32246,GoComponent,GO:0005737
CHEMBL2413,753,P32246,GoComponent,GO:0005886
CHEMBL2413,753,P32246,GoComponent,GO:0009897
CHEMBL2413,753,P32246,GoComponent,GO:0016020
CHEMBL2413,753,P32246,GoFunction,GO:0004435
CHEMBL2413,753,P32246,GoFunction,GO:0004930
CHEMBL2413,753,P32246,GoFunction,GO:0004950
CHEMBL2413,753,P32246,GoFunction,GO:0005515
CHEMBL2413,753,P32246,GoFunction,GO:0016493
CHEMBL2413,753,P32246,GoFunction,GO:0019957
CHEMBL2413,753,P32246,GoFunction,GO:0035717
CHEMBL2413,753,P32246,GoFunction,GO:0071791
CHEMBL2413,753,P32246,GoProcess,GO:0002407
CHEMBL2413,753,P32246,GoProcess,GO:0002548
CHEMBL2413,753,P32246,GoProcess,GO:0006816
CHEMBL2413,753,P32246,GoProcess,GO:0006874
CHEMBL2413,753,P32246,GoProcess,GO:0006887
CHEMBL2413,753,P32246,GoProcess,GO:0006935
CHEMBL2413,753,P32246,GoProcess,GO:0006955
CHEMBL2413,753,P32246,GoProcess,GO:0007155
CHEMBL2413,753,P32246,GoProcess,GO:0007166
CHEMBL2413,753,P32246,GoProcess,GO:0007186
CHEMBL2413,753,P32246,GoProcess,GO:0007187
CHEMBL2413,753,P32246,GoProcess,GO:0007204
CHEMBL2413,753,P32246,GoProcess,GO:0007267
CHEMBL2413,753,P32246,GoProcess,GO:0009611
CHEMBL2413,753,P32246,GoProcess,GO:0010629
CHEMBL2413,753,P32246,GoProcess,GO:0019221
CHEMBL2413,753,P32246,GoProcess,GO:0019722
CHEMBL2413,753,P32246,GoProcess,GO:0030335
CHEMBL2413,753,P32246,GoProcess,GO:0030502
CHEMBL2413,753,P32246,GoProcess,GO:0045672
CHEMBL2413,753,P32246,GoProcess,GO:0051928
CHEMBL2413,753,P32246,GoProcess,GO:0060326
CHEMBL2413,753,P32246,GoProcess,GO:0070098
CHEMBL2413,753,P32246,GoProcess,GO:0070374
CHEMBL2413,753,P32246,GoProcess,GO:0090026
CHEMBL2413,753,P32246,HGNC,HGNC:1602
CHEMBL2413,753,P32246,IntAct,P32246
CHEMBL2413,753,P32246,InterPro,IPR000276
CHEMBL2413,753,P32246,InterPro,IPR000355
CHEMBL2413,753,P32246,InterPro,IPR002236
CHEMBL2413,753,P32246,InterPro,IPR017452
CHEMBL2413,753,P32246,InterPro,IPR050119
CHEMBL2413,753,P32246,PANTHER,PTHR10489
CHEMBL2413,753,P32246,PANTHER,PTHR10489:SF711
CHEMBL2413,753,P32246,PDB,7VL8
CHEMBL2413,753,P32246,PDB,7VL9
CHEMBL2413,753,P32246,PDB,7VLA
CHEMBL2413,753,P32246,Pfam,PF00001
CHEMBL2413,753,P32246,PharmGKB,PA26166
CHEMBL2413,753,P32246,Pharos,P32246
CHEMBL2413,753,P32246,Reactome,R-HSA-380108
CHEMBL2413,753,P32246,Reactome,R-HSA-418594
CHEMBL2413,753,P32246,Reactome,R-HSA-6783783
CHEMBL2413,753,P32246,UniProt,P32246
CHEMBL2413,753,P32246,UniProt,Q86VA9
CHEMBL3631,1948,P05107,AlphaFoldDB,P05107
CHEMBL3631,1948,P05107,ExpressionAtlas,P05107
CHEMBL3631,1948,P05107,GoComponent,GO:0005886
CHEMBL3631,1948,P05107,GoComponent,GO:0005925
CHEMBL3631,1948,P05107,GoComponent,GO:0008305
CHEMBL3631,1948,P05107,GoComponent,GO:0009897
CHEMBL3631,1948,P05107,GoComponent,GO:0009986
CHEMBL3631,1948,P05107,GoComponent,GO:0016020
CHEMBL3631,1948,P05107,GoComponent,GO:0034687
CHEMBL3631,1948,P05107,GoComponent,GO:0034688
CHEMBL3631,1948,P05107,GoComponent,GO:0034689
CHEMBL3631,1948,P05107,GoComponent,GO:0035579
CHEMBL3631,1948,P05107,GoComponent,GO:0043235
CHEMBL3631,1948,P05107,GoComponent,GO:0044853
CHEMBL3631,1948,P05107,GoComponent,GO:0045121
CHEMBL3631,1948,P05107,GoComponent,GO:0070062
CHEMBL3631,1948,P05107,GoComponent,GO:0070821
CHEMBL3631,1948,P05107,GoComponent,GO:0101003
CHEMBL3631,1948,P05107,GoComponent,GO:1903561
CHEMBL3631,1948,P05107,GoFunction,GO:0001540
CHEMBL3631,1948,P05107,GoFunction,GO:0001851
CHEMBL3631,1948,P05107,GoFunction,GO:0005178
CHEMBL3631,1948,P05107,GoFunction,GO:0005515
CHEMBL3631,1948,P05107,GoFunction,GO:0019901
CHEMBL3631,1948,P05107,GoFunction,GO:0030369
CHEMBL3631,1948,P05107,GoFunction,GO:0031072
CHEMBL3631,1948,P05107,GoFunction,GO:0046872
CHEMBL3631,1948,P05107,GoFunction,GO:0050839
CHEMBL3631,1948,P05107,GoProcess,GO:0001774
CHEMBL3631,1948,P05107,GoProcess,GO:0002523
CHEMBL3631,1948,P05107,GoProcess,GO:0006898
CHEMBL3631,1948,P05107,GoProcess,GO:0006909
CHEMBL3631,1948,P05107,GoProcess,GO:0006911
CHEMBL3631,1948,P05107,GoProcess,GO:0006915
CHEMBL3631,1948,P05107,GoProcess,GO:0007155
CHEMBL3631,1948,P05107,GoProcess,GO:0007159
CHEMBL3631,1948,P05107,GoProcess,GO:0007160
CHEMBL3631,1948,P05107,GoProcess,GO:0007229
CHEMBL3631,1948,P05107,GoProcess,GO:0007267
CHEMBL3631,1948,P05107,GoProcess,GO:0008360
CHEMBL3631,1948,P05107,GoProcess,GO:0030593
CHEMBL3631,1948,P05107,GoProcess,GO:0031623
CHEMBL3631,1948,P05107,GoProcess,GO:0032930
CHEMBL3631,1948,P05107,GoProcess,GO:0034113
CHEMBL3631,1948,P05107,GoProcess,GO:0035987
CHEMBL3631,1948,P05107,GoProcess,GO:0043113
CHEMBL3631,1948,P05107,GoProcess,GO:0043315
CHEMBL3631,1948,P05107,GoProcess,GO:0043542
CHEMBL3631,1948,P05107,GoProcess,GO:0045123
CHEMBL3631,1948,P05107,GoProcess,GO:0045429
CHEMBL3631,1948,P05107,GoProcess,GO:0045766
CHEMBL3631,1948,P05107,GoProcess,GO:0045963
CHEMBL3631,1948,P05107,GoProcess,GO:0071404
CHEMBL3631,1948,P05107,GoProcess,GO:0090314
CHEMBL3631,1948,P05107,GoProcess,GO:0097242
CHEMBL3631,1948,P05107,GoProcess,GO:0098609
CHEMBL3631,1948,P05107,GoProcess,GO:0098742
CHEMBL3631,1948,P05107,GoProcess,GO:1904996
CHEMBL3631,1948,P05107,GoProcess,GO:1990266
CHEMBL3631,1948,P05107,GoProcess,GO:2000363
CHEMBL3631,1948,P05107,HGNC,HGNC:6155
CHEMBL3631,1948,P05107,IntAct,P05107
CHEMBL3631,1948,P05107,InterPro,IPR002369
CHEMBL3631,1948,P05107,InterPro,IPR012896
CHEMBL3631,1948,P05107,InterPro,IPR014836
CHEMBL3631,1948,P05107,InterPro,IPR015439
CHEMBL3631,1948,P05107,InterPro,IPR015812
CHEMBL3631,1948,P05107,InterPro,IPR016201
CHEMBL3631,1948,P05107,InterPro,IPR032695
CHEMBL3631,1948,P05107,InterPro,IPR033760
CHEMBL3631,1948,P05107,InterPro,IPR036349
CHEMBL3631,1948,P05107,InterPro,IPR036465
CHEMBL3631,1948,P05107,PANTHER,PTHR10082
CHEMBL3631,1948,P05107,PANTHER,PTHR10082:SF15
CHEMBL3631,1948,P05107,PDB,1L3Y
CHEMBL3631,1948,P05107,PDB,1YUK
CHEMBL3631,1948,P05107,PDB,2JF1
CHEMBL3631,1948,P05107,PDB,2P26
CHEMBL3631,1948,P05107,PDB,2P28
CHEMBL3631,1948,P05107,PDB,2V7D
CHEMBL3631,1948,P05107,PDB,3K6S
CHEMBL3631,1948,P05107,PDB,3K71
CHEMBL3631,1948,P05107,PDB,3K72
CHEMBL3631,1948,P05107,PDB,4NEH
CHEMBL3631,1948,P05107,PDB,4NEN
CHEMBL3631,1948,P05107,PDB,5E6R
CHEMBL3631,1948,P05107,PDB,5E6S
CHEMBL3631,1948,P05107,PDB,5E6U
CHEMBL3631,1948,P05107,PDB,5E6V
CHEMBL3631,1948,P05107,PDB,5E6W
CHEMBL3631,1948,P05107,PDB,5E6X
CHEMBL3631,1948,P05107,PDB,5ES4
CHEMBL3631,1948,P05107,PDB,5XR1
CHEMBL3631,1948,P05107,PDB,5ZAZ
CHEMBL3631,1948,P05107,PDB,7P2D
CHEMBL3631,1948,P05107,PDB,7USL
CHEMBL3631,1948,P05107,PDB,7USM
CHEMBL3631,1948,P05107,PDBe,1YUK
CHEMBL3631,1948,P05107,PDBe,2JF1
CHEMBL3631,1948,P05107,PDBe,2P26
CHEMBL3631,1948,P05107,PDBe,2P28
CHEMBL3631,1948,P05107,PDBe,2V7D
CHEMBL3631,1948,P05107,PDBe,3K6S
CHEMBL3631,1948,P05107,PDBe,3K71
CHEMBL3631,1948,P05107,PDBe,3K72
CHEMBL3631,1948,P05107,PDBe,4NEH
CHEMBL3631,1948,P05107,PDBe,4NEN
CHEMBL3631,1948,P05107,PDBe,5E6R
CHEMBL3631,1948,P05107,PDBe,5E6S
CHEMBL3631,1948,P05107,PDBe,5E6U
CHEMBL3631,1948,P05107,PDBe,5E6V
CHEMBL3631,1948,P05107,PDBe,5E6W
CHEMBL3631,1948,P05107,PDBe,5E6X
CHEMBL3631,1948,P05107,PDBe,5ES4
CHEMBL3631,1948,P05107,PDBe,7P2D
CHEMBL3631,1948,P05107,Pfam,PF00362
CHEMBL3631,1948,P05107,Pfam,PF07965
CHEMBL3631,1948,P05107,Pfam,PF08725
CHEMBL3631,1948,P05107,Pfam,PF17205
CHEMBL3631,1948,P05107,Pfam,PF23105
CHEMBL3631,1948,P05107,PharmGKB,PA29955
CHEMBL3631,1948,P05107,Pharos,P05107
CHEMBL3631,1948,P05107,Reactome,R-HSA-166016
CHEMBL3631,1948,P05107,Reactome,R-HSA-198933
CHEMBL3631,1948,P05107,Reactome,R-HSA-202733
CHEMBL3631,1948,P05107,Reactome,R-HSA-216083
CHEMBL3631,1948,P05107,Reactome,R-HSA-6785807
CHEMBL3631,1948,P05107,Reactome,R-HSA-6798695
CHEMBL3631,1948,P05107,UniProt,B3KTS8
CHEMBL3631,1948,P05107,UniProt,D3DSM1
CHEMBL3631,1948,P05107,UniProt,P05107
CHEMBL3631,1948,P05107,UniProt,Q16418
CHEMBL3631,1948,P05107,UniProt,Q53HS5
CHEMBL3631,1948,P05107,UniProt,Q9UD72
CHEMBL3819,2137,Q92633,AlphaFoldDB,Q92633
CHEMBL3819,2137,Q92633,ExpressionAtlas,Q92633
CHEMBL3819,2137,Q92633,GoComponent,GO:0005737
CHEMBL3819,2137,Q92633,GoComponent,GO:0005768
CHEMBL3819,2137,Q92633,GoComponent,GO:0005886
CHEMBL3819,2137,Q92633,GoComponent,GO:0009986
CHEMBL3819,2137,Q92633,GoComponent,GO:0016020
CHEMBL3819,2137,Q92633,GoComponent,GO:0042734
CHEMBL3819,2137,Q92633,GoComponent,GO:0043025
CHEMBL3819,2137,Q92633,GoComponent,GO:0043197
CHEMBL3819,2137,Q92633,GoComponent,GO:0043198
CHEMBL3819,2137,Q92633,GoComponent,GO:0045211
CHEMBL3819,2137,Q92633,GoComponent,GO:0098978
CHEMBL3819,2137,Q92633,GoComponent,GO:0098982
CHEMBL3819,2137,Q92633,GoFunction,GO:0001965
CHEMBL3819,2137,Q92633,GoFunction,GO:0004930
CHEMBL3819,2137,Q92633,GoFunction,GO:0005515
CHEMBL3819,2137,Q92633,GoFunction,GO:0005543
CHEMBL3819,2137,Q92633,GoFunction,GO:0008289
CHEMBL3819,2137,Q92633,GoFunction,GO:0030165
CHEMBL3819,2137,Q92633,GoFunction,GO:0035727
CHEMBL3819,2137,Q92633,GoFunction,GO:0070915
CHEMBL3819,2137,Q92633,GoProcess,GO:0007186
CHEMBL3819,2137,Q92633,GoProcess,GO:0007189
CHEMBL3819,2137,Q92633,GoProcess,GO:0007193
CHEMBL3819,2137,Q92633,GoProcess,GO:0007200
CHEMBL3819,2137,Q92633,GoProcess,GO:0007204
CHEMBL3819,2137,Q92633,GoProcess,GO:0008360
CHEMBL3819,2137,Q92633,GoProcess,GO:0010977
CHEMBL3819,2137,Q92633,GoProcess,GO:0014003
CHEMBL3819,2137,Q92633,GoProcess,GO:0021549
CHEMBL3819,2137,Q92633,GoProcess,GO:0021554
CHEMBL3819,2137,Q92633,GoProcess,GO:0022008
CHEMBL3819,2137,Q92633,GoProcess,GO:0022038
CHEMBL3819,2137,Q92633,GoProcess,GO:0032060
CHEMBL3819,2137,Q92633,GoProcess,GO:0035025
CHEMBL3819,2137,Q92633,GoProcess,GO:0042552
CHEMBL3819,2137,Q92633,GoProcess,GO:0043065
CHEMBL3819,2137,Q92633,GoProcess,GO:0043123
CHEMBL3819,2137,Q92633,GoProcess,GO:0043410
CHEMBL3819,2137,Q92633,GoProcess,GO:0043951
CHEMBL3819,2137,Q92633,GoProcess,GO:0051496
CHEMBL3819,2137,Q92633,GoProcess,GO:0060326
CHEMBL3819,2137,Q92633,GoProcess,GO:0060999
CHEMBL3819,2137,Q92633,GoProcess,GO:0071453
CHEMBL3819,2137,Q92633,GoProcess,GO:0071673
CHEMBL3819,2137,Q92633,GoProcess,GO:0098693
CHEMBL3819,2137,Q92633,GoProcess,GO:0099149
CHEMBL3819,2137,Q92633,GoProcess,GO:1902018
CHEMBL3819,2137,Q92633,GoProcess,GO:1904566
CHEMBL3819,2137,Q92633,HGNC,HGNC:3166
CHEMBL3819,2137,Q92633,IntAct,Q92633
CHEMBL3819,2137,Q92633,InterPro,IPR000276
CHEMBL3819,2137,Q92633,InterPro,IPR002277
CHEMBL3819,2137,Q92633,InterPro,IPR004065
CHEMBL3819,2137,Q92633,InterPro,IPR017452
CHEMBL3819,2137,Q92633,PANTHER,PTHR22750
CHEMBL3819,2137,Q92633,PDB,4Z34
CHEMBL3819,2137,Q92633,PDB,4Z35
CHEMBL3819,2137,Q92633,PDB,4Z36
CHEMBL3819,2137,Q92633,PDB,7TD0
CHEMBL3819,2137,Q92633,PDB,7TD1
CHEMBL3819,2137,Q92633,PDB,7TD2
CHEMBL3819,2137,Q92633,PDB,7YU3
CHEMBL3819,2137,Q92633,PDB,7YU4
CHEMBL3819,2137,Q92633,PDB,7YU5
CHEMBL3819,2137,Q92633,PDB,7YU6
CHEMBL3819,2137,Q92633,PDB,7YU7
CHEMBL3819,2137,Q92633,PDB,7YU8
CHEMBL3819,2137,Q92633,PDB,9IZF
CHEMBL3819,2137,Q92633,PDB,9IZG
CHEMBL3819,2137,Q92633,PDB,9IZH
CHEMBL3819,2137,Q92633,PDB,9J5V
CHEMBL3819,2137,Q92633,PDBe,4Z34
CHEMBL3819,2137,Q92633,PDBe,4Z35
CHEMBL3819,2137,Q92633,PDBe,4Z36
CHEMBL3819,2137,Q92633,Pfam,PF00001
CHEMBL3819,2137,Q92633,PharmGKB,PA162394187
CHEMBL3819,2137,Q92633,Pharos,Q92633
CHEMBL3819,2137,Q92633,Reactome,R-HSA-416476
CHEMBL3819,2137,Q92633,Reactome,R-HSA-418594
CHEMBL3819,2137,Q92633,Reactome,R-HSA-419408
CHEMBL3819,2137,Q92633,UniProt,B4DK36
CHEMBL3819,2137,Q92633,UniProt,O00656
CHEMBL3819,2137,Q92633,UniProt,O00722
CHEMBL3819,2137,Q92633,UniProt,P78351
CHEMBL3819,2137,Q92633,UniProt,Q92633
CHEMBL3831289,567,P49662,PDBe,7WR0
CHEMBL3831289,567,P49662,PDBe,7WR1
CHEMBL3831289,567,P49662,PDBe,6NRY
CHEMBL3831289,567,P49662,PDBe,7WR4
CHEMBL3831289,567,P49662,PDBe,7WR5
CHEMBL3831289,567,P49662,PDBe,6KMZ
CHEMBL3831289,567,P49662,PDBe,8J6K
CHEMBL3831289,567,P49662,PDBe,7WR6
CHEMBL3831289,567,P49662,GoProcess,GO:0006915
CHEMBL3831289,567,P49662,GoFunction,GO:0001530
CHEMBL3831289,567,P49662,GoFunction,GO:0004197
CHEMBL3831289,567,P49662,GoFunction,GO:0005515
CHEMBL3831289,567,P49662,GoFunction,GO:0008234
CHEMBL3831289,567,P49662,GoFunction,GO:0008289
CHEMBL3831289,567,P49662,GoFunction,GO:0050700
CHEMBL3831289,567,P49662,GoProcess,GO:0006508
CHEMBL3831289,567,P49662,GoProcess,GO:0012501
CHEMBL3831289,567,P49662,GoProcess,GO:0016540
CHEMBL3831289,567,P49662,GoProcess,GO:0042981
CHEMBL3831289,567,P49662,GoProcess,GO:0043525
CHEMBL3831289,567,P49662,GoProcess,GO:0045087
CHEMBL3831289,567,P49662,GoProcess,GO:0050727
CHEMBL3831289,567,P49662,GoProcess,GO:0050729
CHEMBL3831289,567,P49662,GoProcess,GO:0051604
CHEMBL3831289,567,P49662,GoProcess,GO:0070059
CHEMBL3831289,567,P49662,GoProcess,GO:0097193
CHEMBL3831289,567,P49662,GoProcess,GO:0160075
CHEMBL3831289,567,P49662,GoProcess,GO:1903265
CHEMBL3831289,567,P49662,GoProcess,GO:1904646
CHEMBL3831289,567,P49662,GoProcess,GO:2000494
CHEMBL3831289,567,P49662,GoComponent,GO:0005737
CHEMBL3831289,567,P49662,GoComponent,GO:0005829
CHEMBL3831289,567,P49662,GoComponent,GO:0005576
CHEMBL3831289,567,P49662,GoComponent,GO:0005739
CHEMBL3831289,567,P49662,GoComponent,GO:0005783
CHEMBL3831289,567,P49662,GoComponent,GO:0005789
CHEMBL3831289,567,P49662,GoComponent,GO:0005886
CHEMBL3831289,567,P49662,GoComponent,GO:0016020
CHEMBL3831289,567,P49662,GoComponent,GO:0032991
CHEMBL3831289,567,P49662,GoComponent,GO:0061702
CHEMBL3831289,567,P49662,GoComponent,GO:0072558
CHEMBL3831289,567,P49662,GoComponent,GO:0160074
CHEMBL3831289,567,P49662,UniProt,A2NHL8
CHEMBL3831289,567,P49662,UniProt,A2NHL9
CHEMBL3831289,567,P49662,UniProt,A2NHM0
CHEMBL3831289,567,P49662,UniProt,B3KPZ9
CHEMBL3831289,567,P49662,UniProt,B4DJH5
CHEMBL3831289,567,P49662,UniProt,B4E2D2
CHEMBL3831289,567,P49662,UniProt,O95601
CHEMBL3831289,567,P49662,UniProt,Q7KYX7
CHEMBL3831289,567,P49662,UniProt,Q9UG96
CHEMBL3831289,567,P49662,UniProt,P49662
CHEMBL3831289,567,P49662,PDB,6KMZ
CHEMBL3831289,567,P49662,PDB,6NRY
CHEMBL3831289,567,P49662,PDB,7WR0
CHEMBL3831289,567,P49662,PDB,7WR1
CHEMBL3831289,567,P49662,PDB,7WR4
CHEMBL3831289,567,P49662,PDB,7WR5
CHEMBL3831289,567,P49662,PDB,7WR6
CHEMBL3831289,567,P49662,PDB,8J6K
CHEMBL3831289,567,P49662,PDB,8SPB
CHEMBL3831289,567,P49662,AlphaFoldDB,P49662
CHEMBL3831289,567,P49662,IntAct,P49662
CHEMBL3831289,567,P49662,HGNC,HGNC:1505
CHEMBL3831289,567,P49662,Reactome,R-HSA-168638
CHEMBL3831289,567,P49662,Reactome,R-HSA-5620971
CHEMBL3831289,567,P49662,Pharos,P49662
CHEMBL3831289,567,P49662,ExpressionAtlas,P49662
CHEMBL3831289,567,P49662,InterPro,IPR001315
CHEMBL3831289,567,P49662,InterPro,IPR029030
CHEMBL3831289,567,P49662,InterPro,IPR033139
CHEMBL3831289,567,P49662,InterPro,IPR016129
CHEMBL3831289,567,P49662,InterPro,IPR011029
CHEMBL3831289,567,P49662,InterPro,IPR002398
CHEMBL3831289,567,P49662,InterPro,IPR011600
CHEMBL3831289,567,P49662,InterPro,IPR002138
CHEMBL3831289,567,P49662,InterPro,IPR001309
CHEMBL3831289,567,P49662,InterPro,IPR015917
CHEMBL3831289,567,P49662,PANTHER,PTHR47901
CHEMBL3831289,567,P49662,PANTHER,PTHR47901:SF3
CHEMBL3831289,567,P49662,Pfam,PF00619
CHEMBL3831289,567,P49662,Pfam,PF00656
CHEMBL3831289,567,P49662,PharmGKB,PA26088
CHEMBL3831289,614,P55211,PDBe,2AR9
CHEMBL3831289,614,P55211,PDBe,3V3K
CHEMBL3831289,614,P55211,PDBe,3D9T
CHEMBL3831289,614,P55211,PDBe,1JXQ
CHEMBL3831289,614,P55211,PDBe,4RHW
CHEMBL3831289,614,P55211,PDBe,5WVC
CHEMBL3831289,614,P55211,PDBe,1NW9
CHEMBL3831289,614,P55211,PDBe,3YGS
CHEMBL3831289,614,P55211,GoFunction,GO:0004197
CHEMBL3831289,614,P55211,GoFunction,GO:0005515
CHEMBL3831289,614,P55211,GoFunction,GO:0008047
CHEMBL3831289,614,P55211,GoFunction,GO:0008233
CHEMBL3831289,614,P55211,GoFunction,GO:0008234
CHEMBL3831289,614,P55211,GoFunction,GO:0017124
CHEMBL3831289,614,P55211,GoFunction,GO:0019901
CHEMBL3831289,614,P55211,GoProcess,GO:0001666
CHEMBL3831289,614,P55211,GoProcess,GO:0001822
CHEMBL3831289,614,P55211,GoProcess,GO:0002931
CHEMBL3831289,614,P55211,GoProcess,GO:0006508
CHEMBL3831289,614,P55211,GoProcess,GO:0006915
CHEMBL3831289,614,P55211,GoProcess,GO:0006974
CHEMBL3831289,614,P55211,GoProcess,GO:0008630
CHEMBL3831289,614,P55211,GoProcess,GO:0016485
CHEMBL3831289,614,P55211,GoProcess,GO:0030220
CHEMBL3831289,614,P55211,GoProcess,GO:0034349
CHEMBL3831289,614,P55211,GoProcess,GO:0034644
CHEMBL3831289,614,P55211,GoProcess,GO:0042770
