feature_id	GSE28829	GSE43292
234420_at	35376.0	33297.0
234421_s_at	50849.0	33297.0
234422_at	24343.0	33297.0
234423_x_at	18049.0	33297.0
234424_at	29277.0	33297.0
234425_at	21974.0	33297.0
234426_x_at	26132.0	33297.0
234427_at	13228.0	33297.0
234428_at	3315.0	33297.0
234429_at	29617.0	33297.0
234430_at	41528.0	33297.0
234431_at	9866.0	33297.0
234432_at	27599.0	33297.0
234433_at	21662.0	33297.0
234434_at	15258.0	33297.0
234435_at	11070.0	33297.0
234436_x_at	19462.0	33297.0
234437_at	26777.0	33297.0
234438_at	21711.0	33297.0
234439_at	29415.0	33297.0
234440_at	39985.0	33297.0
234441_at	19096.0	33297.0
234442_at	28247.0	33297.0
234443_at	23844.0	33297.0
234444_at	29762.0	33297.0
234445_at	11110.0	33297.0
234446_at	15969.0	33297.0
234447_at	24545.0	33297.0
234448_at	28660.0	33297.0
234449_at	32922.0	33297.0
234450_at	45289.0	33297.0
234451_at	13368.0	33297.0
234452_at	11712.0	33297.0
234453_s_at	30625.0	33297.0
234454_at	33657.0	33297.0
234455_at	23880.0	33297.0
234456_at	30781.0	33297.0
234457_at	7189.0	33297.0
234458_at	31166.0	33297.0
234459_at	27122.0	33297.0
234460_at	4084.0	33297.0
234461_at	49986.0	33297.0
234462_at	41797.0	33297.0
234463_at	39037.0	33297.0
234464_s_at	42673.0	33297.0
234465_at	34176.0	33297.0
234466_at	18678.0	33297.0
234467_at	43820.0	33297.0
234468_at	29250.0	33297.0
234469_at	42339.0	33297.0
234470_at	37012.0	33297.0
234471_s_at	9979.0	33297.0
234472_at	21203.0	33297.0
234473_at	18480.0	33297.0
234474_x_at	28686.0	33297.0
234475_x_at	37421.0	33297.0
234476_at	38084.0	33297.0
234477_at	3993.0	33297.0
234478_at	7579.0	33297.0
234479_at	38704.0	33297.0
234480_at	23989.0	33297.0
234481_at	34356.0	33297.0
234482_at	26022.0	33297.0
234483_at	33921.0	33297.0
234484_s_at	42780.0	33297.0
234485_at	50244.0	33297.0
234486_at	8834.0	33297.0
234487_at	3064.0	33297.0
234488_s_at	44821.0	33297.0
234489_at	16826.0	33297.0
234490_at	13678.0	33297.0
234491_s_at	37844.0	33297.0
234492_at	21464.0	33297.0
234493_at	16268.0	33297.0
234494_x_at	21769.0	33297.0
234495_at	8070.0	33297.0
234496_x_at	18229.0	33297.0
234497_s_at	7203.0	33297.0
234498_at	9908.0	33297.0
234499_at	35111.0	33297.0
234500_at	31653.0	33297.0
234501_x_at	30290.0	33297.0
234502_at	36066.0	33297.0
234503_at	12121.0	33297.0
234504_at	10216.0	33297.0
234505_at	18639.0	33297.0
234506_at	16334.0	33297.0
234507_at	36467.0	33297.0
234508_at	46566.0	33297.0
234509_at	35443.0	33297.0
234510_at	34213.0	33297.0
234511_at	22791.0	33297.0
234512_x_at	12797.0	33297.0
234513_at	37447.0	33297.0
234514_at	29964.0	33297.0
234515_at	28825.0	33297.0
234516_at	30588.0	33297.0
234517_at	20591.0	33297.0
234518_at	48033.0	33297.0
234519_at	7781.0	33297.0
234520_at	40790.0	33297.0
234521_at	29574.0	33297.0
234522_at	25261.0	33297.0
234523_at	12468.0	33297.0
234524_at	11599.0	33297.0
234525_at	5205.0	33297.0
234526_at	11106.0	33297.0
234527_at	8669.0	33297.0
234528_at	18489.0	33297.0
234529_at	7490.0	33297.0
234530_s_at	11402.0	33297.0
234531_at	25430.0	33297.0
234532_at	21159.0	33297.0
234533_at	20817.0	33297.0
234534_at	29023.0	33297.0
234535_at	26672.0	33297.0
234536_at	9248.0	33297.0
234537_at	35687.0	33297.0
234538_at	22008.0	33297.0
234539_at	24814.0	33297.0
234540_at	22850.0	33297.0
234541_s_at	12707.0	33297.0
234542_at	20095.0	33297.0
234543_at	45027.0	33297.0
234544_at	25559.0	33297.0
234545_at	47310.0	33297.0
234546_at	46998.0	33297.0
234547_at	15271.0	33297.0
234548_at	4187.0	33297.0
234549_at	22139.0	33297.0
234550_at	12028.0	33297.0
234551_at	44329.0	33297.0
234552_at	11477.0	33297.0
234553_at	41354.0	33297.0
234554_at	24553.0	33297.0
234555_at	22856.0	33297.0
234556_at	33774.0	33297.0
234557_at	26107.0	33297.0
234558_at	46550.0	33297.0
234559_at	34286.0	33297.0
234560_at	37841.0	33297.0
234561_at	44820.0	33297.0
234562_x_at	7382.0	33297.0
234563_at	33548.0	33297.0
234564_at	32949.0	33297.0
234565_x_at	17228.0	33297.0
234566_at	43058.0	33297.0
234567_at	28678.0	33297.0
234568_at	24839.0	33297.0
234569_at	15492.0	33297.0
234570_at	45347.0	33297.0
234571_at	22393.0	33297.0
234572_at	9333.0	33297.0
234573_at	10875.0	33297.0
234574_at	14505.0	33297.0
234575_at	36711.0	33297.0
234576_at	51303.0	33297.0
234577_at	17005.0	33297.0
234578_at	9607.0	33297.0
234579_at	29774.0	33297.0
234580_at	43413.0	33297.0
234581_at	23732.0	33297.0
234582_at	10853.0	33297.0
234583_at	15753.0	33297.0
234584_s_at	10618.0	33297.0
234585_at	18043.0	33297.0
234586_at	34082.0	33297.0
234587_at	27062.0	33297.0
234588_at	36445.0	33297.0
234589_at	36808.0	33297.0
234590_x_at	3694.0	33297.0
234591_at	24721.0	33297.0
234592_at	26978.0	33297.0
234593_at	23220.0	33297.0
234594_at	7861.0	33297.0
234595_at	13770.0	33297.0
234596_at	10592.0	33297.0
234597_at	31014.0	33297.0
234598_at	37488.0	33297.0
234599_at	38205.0	33297.0
234600_at	20554.0	33297.0
234601_x_at	35537.0	33297.0
234602_x_at	15253.0	33297.0
234603_at	15248.0	33297.0
234604_at	11309.0	33297.0
234605_at	22877.0	33297.0
234606_at	15143.0	33297.0
234607_at	22142.0	33297.0
234608_at	43950.0	33297.0
234609_at	11944.0	33297.0
234610_at	4796.0	33297.0
234611_at	2864.0	33297.0
234612_at	30211.0	33297.0
234613_at	11894.0	33297.0
234614_at	15201.0	33297.0
234615_at	31909.0	33297.0
234616_at	17758.0	33297.0
234617_at	44332.0	33297.0
234618_at	9631.0	33297.0
234619_at	43460.0	33297.0
234620_at	38939.0	33297.0
234621_at	4245.0	33297.0
234622_at	22675.0	33297.0
234623_x_at	33854.0	33297.0
234624_at	10543.0	33297.0
234625_at	19420.0	33297.0
234626_at	45308.0	33297.0
234627_at	16658.0	33297.0
234628_at	20393.0	33297.0
234629_at	45018.0	33297.0
234630_at	37504.0	33297.0
234631_at	25805.0	33297.0
234632_x_at	41439.0	33297.0
234633_at	23655.0	33297.0
234634_at	32672.0	33297.0
234635_at	24805.0	33297.0
234636_at	39593.0	33297.0
234637_at	27509.0	33297.0
234638_at	45185.0	33297.0
234639_x_at	40644.0	33297.0
234640_x_at	45885.0	33297.0
234641_at	31275.0	33297.0
234642_at	12149.0	33297.0
234643_x_at	4633.0	33297.0
234644_x_at	14401.0	33297.0
234645_at	32982.0	33297.0
234646_at	9021.0	33297.0
234647_at	15697.0	33297.0
234648_s_at	37549.0	33297.0
234649_at	8223.0	33297.0
234650_at	31502.0	33297.0
234651_at	33555.0	33297.0
234652_at	33905.0	33297.0
234653_at	13134.0	33297.0
234654_at	3001.0	33297.0
234655_at	30896.0	33297.0
234656_x_at	50786.0	33297.0
234657_at	24840.0	33297.0
234658_at	48924.0	33297.0
234659_at	32766.0	33297.0
234660_s_at	50402.0	33297.0
234661_at	27477.0	33297.0
234662_at	19301.0	33297.0
234663_at	19131.0	33297.0
234664_at	37149.0	33297.0
234665_x_at	38267.0	33297.0
234666_at	19031.0	33297.0
234667_at	15828.0	33297.0
234668_at	25266.0	33297.0
234669_x_at	7197.0	33297.0
234670_at	40076.0	33297.0
234671_at	17642.0	33297.0
234672_s_at	14096.0	33297.0
234673_at	38729.0	33297.0
234674_at	7921.0	33297.0
234675_x_at	37516.0	33297.0
234676_s_at	39584.0	33297.0
234677_at	14547.0	33297.0
234678_at	8147.0	33297.0
234679_at	31361.0	33297.0
234680_at	7772.0	33297.0
234681_s_at	47968.0	33297.0
234682_at	25455.0	33297.0
234683_at	5160.0	33297.0
234684_s_at	8538.0	33297.0
234685_x_at	29305.0	33297.0
234686_at	9767.0	33297.0
234687_x_at	13740.0	33297.0
234688_x_at	42489.0	33297.0
234689_at	26288.0	33297.0
234690_at	12730.0	33297.0
234691_at	20708.0	33297.0
234692_at	32866.0	33297.0
234693_at	32069.0	33297.0
234694_at	30140.0	33297.0
234695_x_at	7735.0	33297.0
234696_at	32054.0	33297.0
234697_x_at	26766.0	33297.0
234698_at	42511.0	33297.0
234699_at	13936.0	33297.0
234700_s_at	43245.0	33297.0
234701_at	37395.0	33297.0
234702_x_at	10808.0	33297.0
234703_at	26315.0	33297.0
234704_at	19920.0	33297.0
234705_at	23245.0	33297.0
234706_x_at	31958.0	33297.0
234707_x_at	27723.0	33297.0
234708_at	18374.0	33297.0
234709_at	46783.0	33297.0
234710_s_at	10628.0	33297.0
234711_s_at	31495.0	33297.0
234712_at	38141.0	33297.0
234713_x_at	26906.0	33297.0
234714_x_at	16059.0	33297.0
234715_at	7412.0	33297.0
234716_at	29366.0	33297.0
234717_at	44465.0	33297.0
234718_at	34905.0	33297.0
234719_at	28993.0	33297.0
234720_s_at	44828.0	33297.0
234721_s_at	39636.0	33297.0
234722_x_at	25462.0	33297.0
234723_x_at	3582.0	33297.0
234724_x_at	46897.0	33297.0
234725_s_at	1177.0	33297.0
234726_s_at	53914.0	33297.0
234727_at	27023.0	33297.0
234728_s_at	53039.0	33297.0
234729_at	28494.0	33297.0
234730_s_at	36455.0	33297.0
234731_at	20107.0	33297.0
234732_s_at	37800.0	33297.0
234733_s_at	3634.0	33297.0
234734_s_at	35323.0	33297.0
234735_s_at	10911.0	33297.0
234736_at	40754.0	33297.0
234737_at	16359.0	33297.0
234738_s_at	36459.0	33297.0
234739_at	40942.0	33297.0
234740_at	14297.0	33297.0
234741_at	18170.0	33297.0
234742_at	11130.0	33297.0
234743_at	12558.0	33297.0
234744_x_at	21294.0	33297.0
234745_at	29714.0	33297.0
234746_at	7891.0	33297.0
234747_at	34506.0	33297.0
234748_x_at	8899.0	33297.0
234749_s_at	3341.0	33297.0
234750_at	47494.0	33297.0
234751_s_at	20164.0	33297.0
234752_x_at	4771.0	33297.0
234753_x_at	26614.0	33297.0
234754_at	35218.0	33297.0
234755_x_at	16410.0	33297.0
234756_at	26972.0	33297.0
234757_at	19709.0	33297.0
234758_at	11067.0	33297.0
234759_at	54551.0	33297.0
234760_at	33636.0	33297.0
234761_at	30851.0	33297.0
234762_x_at	11475.0	33297.0
234763_at	33600.0	33297.0
234764_x_at	1326.0	33297.0
234765_at	18140.0	33297.0
234766_at	9787.0	33297.0
234767_at	31455.0	33297.0
234768_at	16790.0	33297.0
234769_at	29048.0	33297.0
234770_at	16727.0	33297.0
234771_at	16634.0	33297.0
234772_s_at	17932.0	33297.0
234773_x_at	28780.0	33297.0
234774_at	40427.0	33297.0
234775_at	50436.0	33297.0
234776_at	45703.0	33297.0
234777_at	30918.0	33297.0
234778_at	10142.0	33297.0
234779_at	25359.0	33297.0
234780_at	16628.0	33297.0
234781_at	28911.0	33297.0
234782_at	26413.0	33297.0
234783_at	16253.0	33297.0
234784_at	22864.0	33297.0
234785_at	10192.0	33297.0
234786_at	20668.0	33297.0
234787_at	39958.0	33297.0
234788_x_at	23228.0	33297.0
234789_at	25574.0	33297.0
234790_at	38546.0	33297.0
234791_at	41921.0	33297.0
234792_x_at	4578.0	33297.0
234793_at	19984.0	33297.0
234794_at	9211.0	33297.0
234795_at	19160.0	33297.0
234796_at	20273.0	33297.0
234797_at	37436.0	33297.0
234798_x_at	36723.0	33297.0
234799_at	39150.0	33297.0
234800_at	27908.0	33297.0
234801_s_at	10667.0	33297.0
234802_at	31516.0	33297.0
234803_at	32029.0	33297.0
234804_at	11771.0	33297.0
234805_at	43632.0	33297.0
234806_at	49721.0	33297.0
234807_x_at	9219.0	33297.0
234808_x_at	9541.0	33297.0
234809_at	26784.0	33297.0
234810_at	26200.0	33297.0
234811_at	11671.0	33297.0
234812_at	45953.0	33297.0
234813_at	7426.0	33297.0
234814_at	31189.0	33297.0
234815_at	42296.0	33297.0
234816_at	22759.0	33297.0
234817_at	41076.0	33297.0
234818_at	16143.0	33297.0
234819_at	22048.0	33297.0
234820_at	24685.0	33297.0
234821_at	12126.0	33297.0
234822_at	15339.0	33297.0
234823_at	40241.0	33297.0
234824_at	49329.0	33297.0
234825_at	45275.0	33297.0
234826_at	17184.0	33297.0
234827_at	19560.0	33297.0
234828_at	17408.0	33297.0
234829_at	44688.0	33297.0
234830_at	10753.0	33297.0
234831_at	35338.0	33297.0
234832_at	25539.0	33297.0
234833_at	40659.0	33297.0
234834_at	29364.0	33297.0
234835_at	21021.0	33297.0
234836_at	30462.0	33297.0
234837_at	23604.0	33297.0
234838_at	25784.0	33297.0
234839_at	22325.0	33297.0
234840_s_at	42781.0	33297.0
234841_x_at	26345.0	33297.0
234842_at	7187.0	33297.0
234843_s_at	37065.0	33297.0
234844_at	14705.0	33297.0
234845_at	26357.0	33297.0
234846_at	25101.0	33297.0
234847_at	46794.0	33297.0
234848_at	24891.0	33297.0
234849_at	30517.0	33297.0
234850_at	36991.0	33297.0
234851_at	3689.0	33297.0
234852_at	28872.0	33297.0
234853_s_at	26563.0	33297.0
234854_at	39715.0	33297.0
234855_at	10867.0	33297.0
234856_at	44781.0	33297.0
234857_at	43330.0	33297.0
234858_at	24165.0	33297.0
234859_at	32742.0	33297.0
234860_at	18142.0	33297.0
234861_at	24216.0	33297.0
234862_at	22678.0	33297.0
234863_x_at	19146.0	33297.0
234864_s_at	18224.0	33297.0
234865_at	31318.0	33297.0
234866_s_at	5901.0	33297.0
234867_at	16764.0	33297.0
234868_s_at	15384.0	33297.0
234869_at	12341.0	33297.0
234870_at	27304.0	33297.0
234871_at	19343.0	33297.0
234872_at	26052.0	33297.0
234873_x_at	11370.0	33297.0
234874_at	36782.0	33297.0
234875_at	8435.0	33297.0
234876_at	24438.0	33297.0
234877_x_at	15042.0	33297.0
234878_at	34097.0	33297.0
234879_at	19660.0	33297.0
234880_x_at	38913.0	33297.0
234881_at	11927.0	33297.0
234882_at	11089.0	33297.0
234883_x_at	20887.0	33297.0
234884_x_at	3787.0	33297.0
234885_at	5816.0	33297.0
234886_at	11810.0	33297.0
234887_at	16293.0	33297.0
234888_at	11042.0	33297.0
234889_at	15553.0	33297.0
234890_at	42789.0	33297.0
234891_at	22026.0	33297.0
234892_at	15964.0	33297.0
234893_s_at	31580.0	33297.0
234894_at	30345.0	33297.0
234895_at	30751.0	33297.0
234896_at	37055.0	33297.0
234897_s_at	46081.0	33297.0
234898_at	36055.0	33297.0
234899_at	43957.0	33297.0
234900_at	24626.0	33297.0
234901_at	31385.0	33297.0
234902_s_at	31581.0	33297.0
234903_at	40786.0	33297.0
234904_x_at	24399.0	33297.0
234905_at	23300.0	33297.0
234906_at	25626.0	33297.0
234907_x_at	30301.0	33297.0
234908_s_at	46208.0	33297.0
234909_at	33289.0	33297.0
234910_at	19948.0	33297.0
234911_at	27374.0	33297.0
234912_at	47521.0	33297.0
234913_at	9634.0	33297.0
234914_at	30214.0	33297.0
234915_s_at	39141.0	33297.0
234916_at	46054.0	33297.0
234917_at	11860.0	33297.0
234918_at	14345.0	33297.0
234919_s_at	17659.0	33297.0
234920_at	30565.0	33297.0
234921_at	51241.0	33297.0
234922_s_at	39842.0	33297.0
234923_at	43734.0	33297.0
234924_s_at	13723.0	33297.0
234925_at	40835.0	33297.0
234926_s_at	50533.0	33297.0
234927_s_at	43884.0	33297.0
234928_x_at	6160.0	33297.0
234929_s_at	7025.0	33297.0
234930_at	31501.0	33297.0
234931_at	1349.0	33297.0
234932_s_at	6908.0	33297.0
234933_at	27621.0	33297.0
234934_at	19213.0	33297.0
234935_at	16092.0	33297.0
234936_s_at	49490.0	33297.0
234937_x_at	51904.0	33297.0
234938_at	43691.0	33297.0
234939_s_at	35349.0	33297.0
234940_s_at	25529.0	33297.0
234941_s_at	51180.0	33297.0
234942_s_at	48200.0	33297.0
234943_at	21347.0	33297.0
234944_s_at	24373.0	33297.0
234945_at	15606.0	33297.0
234946_at	24907.0	33297.0
234947_s_at	50730.0	33297.0
234948_at	12967.0	33297.0
234949_at	9636.0	33297.0
234950_s_at	7294.0	33297.0
234951_s_at	26824.0	33297.0
234952_s_at	12402.0	33297.0
234953_x_at	43331.0	33297.0
234954_at	37274.0	33297.0
234955_at	36964.0	33297.0
234956_at	39300.0	33297.0
234957_at	11556.0	33297.0
234958_at	7040.0	33297.0
234959_at	28532.0	33297.0
234960_at	48795.0	33297.0
234961_at	38611.0	33297.0
234962_at	24177.0	33297.0
234963_s_at	10130.0	33297.0
234964_at	18765.0	33297.0
234965_at	12929.0	33297.0
234966_at	20896.0	33297.0
234967_at	17138.0	33297.0
234968_at	40503.0	33297.0
234969_s_at	5821.0	33297.0
234970_at	54160.0	33297.0
234971_x_at	49809.0	33297.0
234972_at	29238.0	33297.0
234973_at	1810.0	33297.0
234974_at	875.0	33297.0
234975_at	48036.0	33297.0
234976_x_at	38862.0	33297.0
234977_at	25968.0	33297.0
234978_at	32477.0	33297.0
234979_at	2966.0	33297.0
234980_at	53853.0	33297.0
234981_x_at	22660.0	33297.0
234982_at	52101.0	33297.0
234983_at	1627.0	33297.0
234984_at	41700.0	33297.0
234985_at	3578.0	33297.0
234986_at	48136.0	33297.0
234987_at	9141.0	33297.0
234988_at	36251.0	33297.0
234989_at	14487.0	33297.0
234990_at	45737.0	33297.0
234991_at	49003.0	33297.0
234992_x_at	25274.0	33297.0
234993_at	48392.0	33297.0
234994_at	5491.0	33297.0
234995_at	36908.0	33297.0
234996_at	13521.0	33297.0
234997_x_at	22541.0	33297.0
234998_at	51894.0	33297.0
234999_at	26795.0	33297.0
235000_at	51789.0	33297.0
235001_at	27532.0	33297.0
235002_at	31715.0	33297.0
235003_at	2304.0	33297.0
235004_at	53705.0	33297.0
235005_at	33898.0	33297.0
235006_at	43287.0	33297.0
235007_at	52630.0	33297.0
235008_at	12136.0	33297.0
235009_at	10514.0	33297.0
235010_at	17600.0	33297.0
235011_at	43434.0	33297.0
235012_at	30705.0	33297.0
235013_at	21038.0	33297.0
235014_at	53218.0	33297.0
235015_at	13608.0	33297.0
235016_at	52205.0	33297.0
235017_s_at	1093.0	33297.0
235018_at	12005.0	33297.0
235019_at	1727.0	33297.0
235020_at	15610.0	33297.0
235021_at	47708.0	33297.0
235022_at	7696.0	33297.0
235023_at	9372.0	33297.0
235024_at	53383.0	33297.0
235025_at	44508.0	33297.0
235026_at	22668.0	33297.0
235027_at	46291.0	33297.0
235028_at	20768.0	33297.0
235029_at	26971.0	33297.0
235030_at	48638.0	33297.0
235031_at	43094.0	33297.0
235032_at	54248.0	33297.0
235033_at	46263.0	33297.0
235034_at	8222.0	33297.0
235035_at	38394.0	33297.0
235036_at	47249.0	33297.0
235037_at	33864.0	33297.0
235038_at	39419.0	33297.0
235039_x_at	20001.0	33297.0
235040_at	37826.0	33297.0
235041_at	5074.0	33297.0
235042_at	26351.0	33297.0
235043_at	52123.0	33297.0
235044_at	1496.0	33297.0
235045_at	29368.0	33297.0
235046_at	34583.0	33297.0
235047_x_at	13291.0	33297.0
235048_at	50050.0	33297.0
235049_at	3653.0	33297.0
235050_at	50940.0	33297.0
235051_at	41937.0	33297.0
235052_at	2514.0	33297.0
235053_at	43304.0	33297.0
235054_at	52357.0	33297.0
235055_x_at	22863.0	33297.0
235056_at	40595.0	33297.0
235057_at	35625.0	33297.0
235058_at	19356.0	33297.0
235059_at	39398.0	33297.0
235060_at	22232.0	33297.0
235061_at	53051.0	33297.0
235062_at	26321.0	33297.0
235063_at	43027.0	33297.0
235064_s_at	32178.0	33297.0
235065_at	54296.0	33297.0
235066_at	51678.0	33297.0
235067_at	49481.0	33297.0
235068_at	52233.0	33297.0
235069_at	15361.0	33297.0
235070_at	7275.0	33297.0
235071_at	44873.0	33297.0
235072_s_at	44749.0	33297.0
235073_at	10218.0	33297.0
235074_at	28750.0	33297.0
235075_at	11191.0	33297.0
235076_at	48465.0	33297.0
235077_at	42669.0	33297.0
235078_at	42252.0	33297.0
235079_at	47354.0	33297.0
235080_at	50869.0	33297.0
235081_x_at	5126.0	33297.0
235082_at	47895.0	33297.0
235083_at	38694.0	33297.0
235084_x_at	9167.0	33297.0
235085_at	28.0	33297.0
235086_at	6435.0	33297.0
235087_at	27026.0	33297.0
235088_at	40656.0	33297.0
235089_at	19191.0	33297.0
235090_at	25781.0	33297.0
235091_at	21141.0	33297.0
235092_at	28296.0	33297.0
235093_at	40000.0	33297.0
235094_at	9464.0	33297.0
235095_at	6525.0	33297.0
235096_at	25897.0	33297.0
235097_at	25592.0	33297.0
235098_at	6873.0	33297.0
235099_at	2629.0	33297.0
235100_at	21303.0	33297.0
235101_at	10354.0	33297.0
235102_x_at	27649.0	33297.0
235103_at	53695.0	33297.0
235104_at	12870.0	33297.0
235105_at	15388.0	33297.0
235106_at	30421.0	33297.0
235107_at	32500.0	33297.0
235108_at	37156.0	33297.0
235109_at	41006.0	33297.0
235110_at	34764.0	33297.0
235111_at	4140.0	33297.0
235112_at	20590.0	33297.0
235113_at	19415.0	33297.0
235114_x_at	25144.0	33297.0
235115_at	53125.0	33297.0
235116_at	22568.0	33297.0
235117_at	44632.0	33297.0
235118_at	27406.0	33297.0
235119_at	51750.0	33297.0
235120_at	41162.0	33297.0
235121_at	28881.0	33297.0
235122_at	12501.0	33297.0
235123_at	23899.0	33297.0
235124_at	49197.0	33297.0
235125_x_at	49594.0	33297.0
235126_at	46844.0	33297.0
235127_at	44044.0	33297.0
235128_at	45866.0	33297.0
235129_at	53329.0	33297.0
235130_at	36987.0	33297.0
235131_at	10499.0	33297.0
235132_at	46177.0	33297.0
235133_at	4577.0	33297.0
235134_at	17989.0	33297.0
235135_at	16315.0	33297.0
235136_at	36461.0	33297.0
235137_at	31789.0	33297.0
235138_at	9941.0	33297.0
235139_at	2307.0	33297.0
235140_at	21176.0	33297.0
235141_at	20291.0	33297.0
235142_at	50198.0	33297.0
235143_at	29899.0	33297.0
235144_at	12178.0	33297.0
235145_at	5229.0	33297.0
235146_at	4822.0	33297.0
235147_at	52092.0	33297.0
235148_at	24362.0	33297.0
235149_at	5574.0	33297.0
235150_at	14674.0	33297.0
235151_at	24798.0	33297.0
235152_at	15643.0	33297.0
235153_at	45813.0	33297.0
235154_at	11092.0	33297.0
235155_at	50230.0	33297.0
235156_at	44455.0	33297.0
235157_at	3948.0	33297.0
235158_at	33169.0	33297.0
235159_at	31636.0	33297.0
235160_at	36851.0	33297.0
235161_at	27367.0	33297.0
235162_at	34363.0	33297.0
235163_at	14030.0	33297.0
235164_at	50993.0	33297.0
235165_at	47329.0	33297.0
235166_at	51672.0	33297.0
235167_at	17220.0	33297.0
235168_at	22319.0	33297.0
235169_at	23307.0	33297.0
235170_at	2425.0	33297.0
235171_at	21770.0	33297.0
235172_at	19398.0	33297.0
235173_at	54638.0	33297.0
235174_s_at	43913.0	33297.0
235175_at	2076.0	33297.0
235176_at	5051.0	33297.0
235177_at	3054.0	33297.0
235178_x_at	9738.0	33297.0
235179_at	51645.0	33297.0
235180_at	35351.0	33297.0
235181_at	6630.0	33297.0
235182_at	8845.0	33297.0
235183_at	54127.0	33297.0
235184_at	51613.0	33297.0
235185_s_at	47191.0	33297.0
235186_at	10193.0	33297.0
235187_s_at	34551.0	33297.0
235188_at	17224.0	33297.0
235189_at	49885.0	33297.0
235190_at	28555.0	33297.0
235191_at	41510.0	33297.0
235192_at	40226.0	33297.0
235193_at	28349.0	33297.0
235194_at	6530.0	33297.0
235195_at	51179.0	33297.0
235196_at	54618.0	33297.0
235197_s_at	43592.0	33297.0
235198_at	37342.0	33297.0
235199_at	1962.0	33297.0
235200_at	40374.0	33297.0
235201_at	44326.0	33297.0
235202_x_at	7167.0	33297.0
235203_at	45237.0	33297.0
235204_at	10137.0	33297.0
235205_at	51390.0	33297.0
235206_at	21673.0	33297.0
235207_at	49527.0	33297.0
235208_at	48550.0	33297.0
235209_at	54604.0	33297.0
235210_s_at	54416.0	33297.0
235211_at	23764.0	33297.0
235212_at	25669.0	33297.0
235213_at	1547.0	33297.0
235214_at	20445.0	33297.0
235215_at	22738.0	33297.0
235216_at	36588.0	33297.0
235217_at	25958.0	33297.0
235218_x_at	28867.0	33297.0
235219_at	26060.0	33297.0
235220_at	38865.0	33297.0
235221_at	8286.0	33297.0
235222_x_at	38829.0	33297.0
235223_at	47270.0	33297.0
235224_s_at	46495.0	33297.0
235225_at	20927.0	33297.0
235226_at	8280.0	33297.0
235227_at	49180.0	33297.0
235228_at	10790.0	33297.0
235229_at	1906.0	33297.0
235230_at	17993.0	33297.0
235231_at	27963.0	33297.0
235232_at	31013.0	33297.0
235233_s_at	29249.0	33297.0
235234_at	45732.0	33297.0
235235_s_at	34553.0	33297.0
235236_at	35106.0	33297.0
235237_at	11869.0	33297.0
235238_at	39067.0	33297.0
235239_at	39356.0	33297.0
235240_at	54586.0	33297.0
235241_at	6019.0	33297.0
235242_at	1491.0	33297.0
235243_at	35539.0	33297.0
235244_at	8474.0	33297.0
235245_at	30351.0	33297.0
235246_at	34274.0	33297.0
235247_at	20388.0	33297.0
235248_at	31960.0	33297.0
235249_at	6660.0	33297.0
235250_at	27428.0	33297.0
235251_at	9570.0	33297.0
235252_at	1952.0	33297.0
235253_at	49624.0	33297.0
235254_at	37151.0	33297.0
235255_at	36085.0	33297.0
235256_s_at	3587.0	33297.0
235257_at	14498.0	33297.0
235258_at	11485.0	33297.0
235259_at	15862.0	33297.0
235260_s_at	47370.0	33297.0
235261_at	40745.0	33297.0
235262_at	41225.0	33297.0
235263_at	12937.0	33297.0
235264_at	50201.0	33297.0
235265_at	34697.0	33297.0
235266_at	13568.0	33297.0
235267_at	47260.0	33297.0
235268_at	48981.0	33297.0
235269_at	18105.0	33297.0
235270_at	41520.0	33297.0
235271_s_at	41452.0	33297.0
235272_at	10785.0	33297.0
235273_at	23921.0	33297.0
235274_at	23223.0	33297.0
235275_at	31258.0	33297.0
235276_at	4011.0	33297.0
235277_at	18712.0	33297.0
235278_at	51939.0	33297.0
235279_at	50296.0	33297.0
235280_at	43176.0	33297.0
235281_x_at	36795.0	33297.0
235282_at	39776.0	33297.0
235283_at	46623.0	33297.0
235284_s_at	21443.0	33297.0
235285_at	15537.0	33297.0
235286_at	5568.0	33297.0
235287_at	12449.0	33297.0
235288_at	11198.0	33297.0
235289_at	50000.0	33297.0
235290_at	47376.0	33297.0
235291_s_at	2129.0	33297.0
235292_at	1958.0	33297.0
235293_at	15704.0	33297.0
235294_at	48424.0	33297.0
235295_at	49307.0	33297.0
235296_at	52391.0	33297.0
235297_at	18579.0	33297.0
235298_at	20215.0	33297.0
235299_at	54563.0	33297.0
235300_x_at	41060.0	33297.0
235301_at	6909.0	33297.0
235302_at	39380.0	33297.0
235303_at	45086.0	33297.0
235304_at	41891.0	33297.0
235305_s_at	49401.0	33297.0
235306_at	1223.0	33297.0
235307_at	19163.0	33297.0
235308_at	21371.0	33297.0
235309_at	49873.0	33297.0
235310_at	15094.0	33297.0
235311_at	39789.0	33297.0
235312_s_at	9281.0	33297.0
235313_at	13459.0	33297.0
235314_at	32135.0	33297.0
235315_at	40373.0	33297.0
235316_at	10532.0	33297.0
235317_at	14752.0	33297.0
235318_at	36875.0	33297.0
235319_at	39237.0	33297.0
235320_at	52931.0	33297.0
235321_at	46529.0	33297.0
235322_at	3257.0	33297.0
235323_at	41490.0	33297.0
235324_at	52009.0	33297.0
235325_at	16009.0	33297.0
235326_at	30718.0	33297.0
235327_x_at	28869.0	33297.0
235328_at	16270.0	33297.0
235329_at	35522.0	33297.0
