feature_id	meta_logFC	meta_se	meta_z	meta_p	tau2	I2	k	fdr	n	pos	neg	sign_concordance
8084299							1		1	0	1	1
8084303							1		1	1	0	1
8084323							1		1	0	1	1
8084345							1		1	1	0	1
8084360							1		1	1	0	1
8084382							1		1	1	0	1
8084397							1		1	0	1	1
8084423							1		1	1	0	1
8084439							1		1	1	0	1
8084478							1		1	0	1	1
8084488							1		1	1	0	1
8084496							1		1	0	1	1
8084524							1		1	1	0	1
8084541							1		1	1	0	1
8084589							1		1	0	1	1
8084605							1		1	1	0	1
8084607							1		1	0	1	1
8084627							1		1	0	1	1
8084630							1		1	1	0	1
8084634							1		1	1	0	1
8084648							1		1	0	1	1
8084657							1		1	0	1	1
8084668							1		1	0	1	1
8084679							1		1	0	1	1
8084694							1		1	0	1	1
8084704							1		1	1	0	1
8084708							1		1	0	1	1
8084710							1		1	0	1	1
8084715							1		1	0	1	1
8084717							1		1	1	0	1
8084726							1		1	1	0	1
8084732							1		1	1	0	1
8084737							1		1	0	1	1
8084739							1		1	0	1	1
8084742							1		1	0	1	1
8084755							1		1	0	1	1
8084757							1		1	1	0	1
8084766							1		1	1	0	1
8084788							1		1	0	1	1
8084794							1		1	1	0	1
8084810							1		1	1	0	1
8084812							1		1	1	0	1
8084814							1		1	1	0	1
8084818							1		1	0	1	1
8084832							1		1	1	0	1
8084834							1		1	0	1	1
8084836							1		1	0	1	1
8084838							1		1	0	1	1
8084844							1		1	0	1	1
8084878							1		1	0	1	1
8084880							1		1	0	1	1
8084887							1		1	1	0	1
8084889							1		1	0	1	1
8084891							1		1	1	0	1
8084895							1		1	0	1	1
8084904							1		1	1	0	1
8084912							1		1	1	0	1
8084917							1		1	1	0	1
8084921							1		1	0	1	1
8084923							1		1	1	0	1
8084927							1		1	1	0	1
8084929							1		1	1	0	1
8084941							1		1	0	1	1
8084943							1		1	0	1	1
8084945							1		1	1	0	1
8084947							1		1	1	0	1
8084951							1		1	1	0	1
8084955							1		1	0	1	1
8084963							1		1	1	0	1
8084971							1		1	1	0	1
8084982							1		1	0	1	1
8084986							1		1	0	1	1
8085000							1		1	0	1	1
8085024							1		1	0	1	1
8085026							1		1	0	1	1
8085033							1		1	1	0	1
8085052							1		1	1	0	1
8085054							1		1	0	1	1
8085056							1		1	1	0	1
8085058							1		1	0	1	1
8085060							1		1	0	1	1
8085062							1		1	1	0	1
8085081							1		1	0	1	1
8085094							1		1	1	0	1
8085112							1		1	1	0	1
8085114							1		1	0	1	1
8085116							1		1	0	1	1
8085118							1		1	0	1	1
8085120							1		1	0	1	1
8085122							1		1	0	1	1
8085138							1		1	0	1	1
8085145							1		1	1	0	1
8085164							1		1	1	0	1
8085193							1		1	0	1	1
8085195							1		1	1	0	1
8085206							1		1	1	0	1
8085220							1		1	0	1	1
8085233							1		1	1	0	1
8085244							1		1	1	0	1
8085253							1		1	0	1	1
8085255							1		1	1	0	1
8085263							1		1	1	0	1
8085272							1		1	1	0	1
8085276							1		1	0	1	1
8085283							1		1	0	1	1
8085287							1		1	0	1	1
8085293							1		1	0	1	1
8085300							1		1	1	0	1
8085311							1		1	1	0	1
8085340							1		1	0	1	1
8085350							1		1	0	1	1
8085358							1		1	0	1	1
8085360							1		1	0	1	1
8085370							1		1	0	1	1
8085372							1		1	1	0	1
8085374							1		1	0	1	1
8085393							1		1	1	0	1
8085407							1		1	0	1	1
8085412							1		1	1	0	1
8085429							1		1	1	0	1
8085431							1		1	1	0	1
8085475							1		1	1	0	1
8085481							1		1	0	1	1
8085486							1		1	0	1	1
8085504							1		1	0	1	1
8085529							1		1	0	1	1
8085531							1		1	1	0	1
8085537							1		1	0	1	1
8085554							1		1	0	1	1
8085556							1		1	1	0	1
8085571							1		1	0	1	1
8085579							1		1	1	0	1
8085581							1		1	0	1	1
8085606							1		1	1	0	1
8085608							1		1	0	1	1
8085628							1		1	1	0	1
8085660							1		1	0	1	1
8085665							1		1	0	1	1
8085676							1		1	1	0	1
8085689							1		1	1	0	1
8085714							1		1	1	0	1
8085716							1		1	0	1	1
8085730							1		1	0	1	1
8085732							1		1	0	1	1
8085749							1		1	0	1	1
8085754							1		1	1	0	1
8085768							1		1	0	1	1
8085770							1		1	1	0	1
8085772							1		1	1	0	1
8085774							1		1	0	1	1
8085784							1		1	1	0	1
8085786							1		1	1	0	1
8085788							1		1	0	1	1
8085797							1		1	0	1	1
8085811							1		1	0	1	1
8085813							1		1	0	1	1
8085815							1		1	0	1	1
8085852							1		1	1	0	1
8085867							1		1	1	0	1
8085912							1		1	1	0	1
8085914							1		1	1	0	1
8085946							1		1	1	0	1
8085954							1		1	0	1	1
8085967							1		1	0	1	1
8085970							1		1	1	0	1
8085972							1		1	0	1	1
8085984							1		1	0	1	1
8085999							1		1	1	0	1
8086008							1		1	0	1	1
8086024							1		1	1	0	1
8086028							1		1	1	0	1
8086048							1		1	1	0	1
8086051							1		1	0	1	1
8086057							1		1	0	1	1
8086075							1		1	0	1	1
8086077							1		1	0	1	1
8086120							1		1	1	0	1
8086125							1		1	1	0	1
8086139							1		1	0	1	1
8086141							1		1	0	1	1
8086148							1		1	1	0	1
8086150							1		1	0	1	1
8086181							1		1	1	0	1
8086183							1		1	1	0	1
8086185							1		1	0	1	1
8086201							1		1	1	0	1
8086216							1		1	0	1	1
8086218							1		1	0	1	1
8086222							1		1	0	1	1
8086255							1		1	1	0	1
8086283							1		1	1	0	1
8086313							1		1	0	1	1
8086315							1		1	1	0	1
8086317							1		1	0	1	1
8086330							1		1	1	0	1
8086341							1		1	0	1	1
8086344							1		1	1	0	1
8086350							1		1	1	0	1
8086352							1		1	1	0	1
8086368							1		1	0	1	1
8086370							1		1	0	1	1
8086372							1		1	1	0	1
8086389							1		1	1	0	1
8086391							1		1	0	1	1
8086400							1		1	1	0	1
8086406							1		1	0	1	1
8086417							1		1	0	1	1
8086419							1		1	1	0	1
8086434							1		1	1	0	1
8086451							1		1	0	1	1
8086457							1		1	1	0	1
8086462							1		1	0	1	1
8086465							1		1	1	0	1
8086467							1		1	0	1	1
8086482							1		1	0	1	1
8086494							1		1	0	1	1
8086498							1		1	0	1	1
8086503							1		1	1	0	1
8086505							1		1	1	0	1
8086515							1		1	0	1	1
8086517							1		1	1	0	1
8086530							1		1	1	0	1
8086536							1		1	1	0	1
8086538							1		1	1	0	1
8086540							1		1	0	1	1
8086555							1		1	0	1	1
8086572							1		1	0	1	1
8086595							1		1	1	0	1
8086600							1		1	1	0	1
8086607							1		1	1	0	1
8086615							1		1	1	0	1
8086627							1		1	0	1	1
8086660							1		1	0	1	1
8086669							1		1	1	0	1
8086683							1		1	0	1	1
8086689							1		1	0	1	1
8086698							1		1	1	0	1
8086706							1		1	0	1	1
8086729							1		1	1	0	1
8086752							1		1	1	0	1
8086754							1		1	0	1	1
8086784							1		1	0	1	1
8086797							1		1	1	0	1
8086799							1		1	0	1	1
8086810							1		1	0	1	1
8086842							1		1	0	1	1
8086876							1		1	0	1	1
8086878							1		1	0	1	1
8086880							1		1	1	0	1
8086899							1		1	0	1	1
8086908							1		1	0	1	1
8086949							1		1	0	1	1
8086953							1		1	1	0	1
8086961							1		1	1	0	1
8086981							1		1	1	0	1
8086985							1		1	1	0	1
8087100							1		1	1	0	1
8087116							1		1	0	1	1
8087119							1		1	0	1	1
8087145							1		1	0	1	1
8087182							1		1	0	1	1
8087201							1		1	0	1	1
8087210							1		1	0	1	1
8087224							1		1	1	0	1
8087234							1		1	0	1	1
8087236							1		1	1	0	1
8087250							1		1	1	0	1
8087252							1		1	1	0	1
8087254							1		1	0	1	1
8087271							1		1	0	1	1
8087283							1		1	1	0	1
8087308							1		1	0	1	1
8087337							1		1	0	1	1
8087372							1		1	1	0	1
8087374							1		1	1	0	1
8087380							1		1	1	0	1
8087405							1		1	1	0	1
8087409							1		1	1	0	1
8087419							1		1	0	1	1
8087433							1		1	0	1	1
8087447							1		1	0	1	1
8087453							1		1	1	0	1
8087461							1		1	1	0	1
8087473							1		1	0	1	1
8087481							1		1	1	0	1
8087485							1		1	1	0	1
8087513							1		1	0	1	1
8087530							1		1	0	1	1
8087545							1		1	0	1	1
8087547							1		1	1	0	1
8087568							1		1	0	1	1
8087576							1		1	1	0	1
8087596							1		1	1	0	1
8087611							1		1	1	0	1
8087624							1		1	1	0	1
8087634							1		1	0	1	1
8087640							1		1	1	0	1
8087653							1		1	1	0	1
8087669							1		1	0	1	1
8087685							1		1	1	0	1
8087691							1		1	0	1	1
8087731							1		1	0	1	1
8087739							1		1	1	0	1
8087746							1		1	0	1	1
8087748							1		1	0	1	1
8087778							1		1	0	1	1
8087780							1		1	0	1	1
8087782							1		1	1	0	1
8087790							1		1	0	1	1
8087806							1		1	0	1	1
8087825							1		1	1	0	1
8087830							1		1	1	0	1
8087833							1		1	0	1	1
8087839							1		1	1	0	1
8087852							1		1	1	0	1
8087860							1		1	1	0	1
8087874							1		1	0	1	1
8087881							1		1	0	1	1
8087883							1		1	1	0	1
8087885							1		1	0	1	1
8087907							1		1	1	0	1
8087925							1		1	0	1	1
8087935							1		1	0	1	1
8087951							1		1	1	0	1
8087985							1		1	1	0	1
8088001							1		1	1	0	1
8088020							1		1	0	1	1
8088047							1		1	0	1	1
8088054							1		1	0	1	1
8088065							1		1	1	0	1
8088090							1		1	1	0	1
8088092							1		1	1	0	1
8088106							1		1	1	0	1
8088126							1		1	1	0	1
8088128							1		1	0	1	1
8088140							1		1	0	1	1
8088142							1		1	0	1	1
8088151							1		1	0	1	1
8088167							1		1	0	1	1
8088172							1		1	0	1	1
8088174							1		1	0	1	1
8088180							1		1	1	0	1
8088192							1		1	0	1	1
8088212							1		1	0	1	1
8088219							1		1	0	1	1
8088247							1		1	1	0	1
8088264							1		1	0	1	1
8088285							1		1	1	0	1
8088292							1		1	0	1	1
8088299							1		1	0	1	1
8088315							1		1	0	1	1
8088322							1		1	0	1	1
8088335							1		1	0	1	1
8088337							1		1	1	0	1
8088339							1		1	0	1	1
8088348							1		1	0	1	1
8088369							1		1	0	1	1
8088371							1		1	1	0	1
8088384							1		1	0	1	1
8088397							1		1	0	1	1
8088415							1		1	1	0	1
8088425							1		1	1	0	1
8088436							1		1	1	0	1
8088458							1		1	1	0	1
8088468							1		1	1	0	1
8088472							1		1	1	0	1
8088474							1		1	1	0	1
8088476							1		1	0	1	1
8088478							1		1	0	1	1
8088480							1		1	0	1	1
8088485							1		1	0	1	1
8088491							1		1	0	1	1
8088524							1		1	0	1	1
8088526							1		1	0	1	1
8088535							1		1	0	1	1
8088546							1		1	1	0	1
8088548							1		1	0	1	1
8088550							1		1	0	1	1
8088560							1		1	0	1	1
8088602							1		1	0	1	1
8088634							1		1	1	0	1
8088636							1		1	1	0	1
8088642							1		1	0	1	1
8088664							1		1	0	1	1
8088669							1		1	1	0	1
8088671							1		1	0	1	1
8088680							1		1	0	1	1
8088700							1		1	0	1	1
8088718							1		1	0	1	1
8088739							1		1	0	1	1
8088745							1		1	1	0	1
8088768							1		1	1	0	1
8088770							1		1	0	1	1
8088772							1		1	1	0	1
8088776							1		1	0	1	1
8088803							1		1	0	1	1
8088813							1		1	1	0	1
8088820							1		1	0	1	1
8088828							1		1	0	1	1
8088830							1		1	1	0	1
8088842							1		1	0	1	1
8088844							1		1	1	0	1
8088846							1		1	0	1	1
8088848							1		1	0	1	1
8088864							1		1	1	0	1
8088866							1		1	0	1	1
8088889							1		1	0	1	1
8088891							1		1	1	0	1
8088893							1		1	1	0	1
8088895							1		1	0	1	1
8088903							1		1	1	0	1
8088905							1		1	1	0	1
8088908							1		1	0	1	1
8088911							1		1	0	1	1
8088915							1		1	1	0	1
8088917							1		1	0	1	1
8088919							1		1	0	1	1
8088952							1		1	0	1	1
8088954							1		1	1	0	1
8088956							1		1	1	0	1
8088958							1		1	0	1	1
8088977							1		1	0	1	1
8088979							1		1	0	1	1
8088986							1		1	0	1	1
8088996							1		1	0	1	1
8088998							1		1	1	0	1
8089000							1		1	0	1	1
8089007							1		1	0	1	1
8089009							1		1	0	1	1
8089011							1		1	0	1	1
8089013							1		1	0	1	1
8089015							1		1	0	1	1
8089026							1		1	1	0	1
8089029							1		1	0	1	1
8089034							1		1	0	1	1
8089036							1		1	0	1	1
8089038							1		1	0	1	1
8089040							1		1	1	0	1
8089060							1		1	0	1	1
8089062							1		1	0	1	1
8089072							1		1	1	0	1
8089082							1		1	0	1	1
8089106							1		1	0	1	1
8089108							1		1	0	1	1
8089112							1		1	0	1	1
8089128							1		1	0	1	1
8089145							1		1	0	1	1
8089185							1		1	1	0	1
8089203							1		1	0	1	1
8089230							1		1	1	0	1
8089232							1		1	1	0	1
8089234							1		1	0	1	1
8089247							1		1	1	0	1
8089249							1		1	0	1	1
8089255							1		1	0	1	1
8089259							1		1	1	0	1
8089261							1		1	1	0	1
8089283							1		1	0	1	1
8089285							1		1	0	1	1
8089287							1		1	1	0	1
8089289							1		1	1	0	1
8089291							1		1	0	1	1
8089293							1		1	0	1	1
8089295							1		1	1	0	1
8089299							1		1	0	1	1
8089314							1		1	0	1	1
8089329							1		1	0	1	1
8089372							1		1	1	0	1
8089394							1		1	1	0	1
8089402							1		1	1	0	1
8089407							1		1	0	1	1
8089436							1		1	0	1	1
8089438							1		1	1	0	1
8089448							1		1	0	1	1
8089457							1		1	1	0	1
8089459							1		1	0	1	1
8089462							1		1	0	1	1
8089464							1		1	0	1	1
8089467							1		1	1	0	1
8089472							1		1	0	1	1
8089478							1		1	1	0	1
8089489							1		1	0	1	1
8089519							1		1	1	0	1
8089527							1		1	1	0	1
8089544							1		1	1	0	1
8089559							1		1	0	1	1
8089568							1		1	1	0	1
8089584							1		1	0	1	1
8089596							1		1	1	0	1
8089606							1		1	0	1	1
8089627							1		1	1	0	1
8089647							1		1	0	1	1
8089652							1		1	1	0	1
8089659							1		1	1	0	1
8089677							1		1	0	1	1
8089679							1		1	1	0	1
8089694							1		1	0	1	1
8089701							1		1	0	1	1
8089714							1		1	0	1	1
8089723							1		1	0	1	1
8089727							1		1	1	0	1
8089729							1		1	1	0	1
8089743							1		1	0	1	1
8089757							1		1	0	1	1
8089759							1		1	0	1	1
8089771							1		1	1	0	1
8089785							1		1	0	1	1
8089795							1		1	1	0	1
8089801							1		1	1	0	1
8089818							1		1	0	1	1
8089820							1		1	1	0	1
8089830							1		1	0	1	1
8089835							1		1	0	1	1
8089849							1		1	1	0	1
8089851							1		1	1	0	1
8089867							1		1	0	1	1
8089873							1		1	0	1	1
8089875							1		1	1	0	1
8089911							1		1	1	0	1
8089926							1		1	1	0	1
8089928							1		1	1	0	1
8089930							1		1	0	1	1
8089954							1		1	0	1	1
8089970							1		1	1	0	1
8089986							1		1	1	0	1
8089988							1		1	1	0	1
8089993							1		1	0	1	1
8089999							1		1	0	1	1
8090018							1		1	1	0	1
8090030							1		1	1	0	1
8090044							1		1	1	0	1
8090070							1		1	0	1	1
8090091							1		1	1	0	1
8090098							1		1	0	1	1
8090133							1		1	0	1	1
8090152							1		1	0	1	1
8090162							1		1	0	1	1
8090180							1		1	1	0	1
8090193							1		1	1	0	1
8090212							1		1	0	1	1
8090214							1		1	1	0	1
8090235							1		1	1	0	1
8090237							1		1	0	1	1
8090256							1		1	0	1	1
8090277							1		1	1	0	1
8090291							1		1	0	1	1
8090295							1		1	0	1	1
8090314							1		1	0	1	1
8090341							1		1	0	1	1
8090343							1		1	0	1	1
8090349							1		1	1	0	1
8090351							1		1	1	0	1
8090364							1		1	1	0	1
8090366							1		1	1	0	1
8090388							1		1	0	1	1
8090395							1		1	0	1	1
8090416							1		1	1	0	1
8090418							1		1	1	0	1
8090420							1		1	1	0	1
8090433							1		1	1	0	1
8090446							1		1	1	0	1
8090448							1		1	1	0	1
8090462							1		1	1	0	1
8090464							1		1	1	0	1
8090469							1		1	1	0	1
8090485							1		1	0	1	1
8090490							1		1	1	0	1
8090503							1		1	1	0	1
8090505							1		1	0	1	1
8090507							1		1	1	0	1
8090509							1		1	0	1	1
8090511							1		1	0	1	1
8090518							1		1	1	0	1
8090529							1		1	0	1	1
8090533							1		1	0	1	1
8090546							1		1	0	1	1
8090555							1		1	1	0	1
8090559							1		1	0	1	1
8090565							1		1	1	0	1
8090567							1		1	1	0	1
8090577							1		1	1	0	1
8090591							1		1	1	0	1
8090630							1		1	1	0	1
8090637							1		1	1	0	1
8090639							1		1	0	1	1
8090660							1		1	0	1	1
8090662							1		1	0	1	1
8090664							1		1	0	1	1
8090674							1		1	0	1	1
8090676							1		1	0	1	1
8090678							1		1	0	1	1
8090688							1		1	0	1	1
8090690							1		1	0	1	1
8090715							1		1	0	1	1
8090737							1		1	0	1	1
8090770							1		1	0	1	1
8090772							1		1	1	0	1
8090801							1		1	0	1	1
8090803							1		1	0	1	1
8090817							1		1	1	0	1
8090823							1		1	1	0	1
8090840							1		1	0	1	1
8090852							1		1	0	1	1
8090866							1		1	0	1	1
8090872							1		1	0	1	1
8090889							1		1	0	1	1
8090891							1		1	1	0	1
8090893							1		1	0	1	1
8090898							1		1	0	1	1
8090934							1		1	1	0	1
8090936							1		1	1	0	1
8090938							1		1	0	1	1
8090955							1		1	0	1	1
8090960							1		1	1	0	1
8090972							1		1	1	0	1
8090988							1		1	0	1	1
8091009							1		1	1	0	1
8091032							1		1	0	1	1
8091037							1		1	0	1	1
8091039							1		1	0	1	1
8091043							1		1	1	0	1
8091048							1		1	0	1	1
8091071							1		1	1	0	1
8091078							1		1	1	0	1
8091087							1		1	0	1	1
8091095							1		1	0	1	1
8091097							1		1	1	0	1
8091099							1		1	0	1	1
8091101							1		1	0	1	1
8091103							1		1	0	1	1
8091118							1		1	0	1	1
8091120							1		1	0	1	1
8091141							1		1	1	0	1
8091186							1		1	1	0	1
8091188							1		1	1	0	1
8091190							1		1	1	0	1
8091239							1		1	1	0	1
8091241							1		1	1	0	1
8091243							1		1	0	1	1
8091255							1		1	0	1	1
8091260							1		1	1	0	1
8091279							1		1	1	0	1
8091281							1		1	0	1	1
8091283							1		1	0	1	1
8091306							1		1	0	1	1
8091318							1		1	1	0	1
8091327							1		1	1	0	1
8091340							1		1	1	0	1
8091342							1		1	0	1	1
8091352							1		1	1	0	1
8091354							1		1	0	1	1
8091385							1		1	0	1	1
8091402							1		1	1	0	1
8091411							1		1	0	1	1
8091422							1		1	0	1	1
8091432							1		1	0	1	1
8091444							1		1	0	1	1
8091446							1		1	0	1	1
8091452							1		1	0	1	1
8091456							1		1	1	0	1
8091458							1		1	1	0	1
8091469							1		1	0	1	1
8091485							1		1	0	1	1
8091491							1		1	0	1	1
8091503							1		1	1	0	1
8091511							1		1	1	0	1
8091515							1		1	1	0	1
8091523							1		1	1	0	1
8091530							1		1	1	0	1
8091537							1		1	0	1	1
8091546							1		1	0	1	1
8091550							1		1	0	1	1
8091552							1		1	0	1	1
8091554							1		1	0	1	1
8091556							1		1	1	0	1
8091558							1		1	0	1	1
8091560							1		1	0	1	1
8091562							1		1	0	1	1
8091588							1		1	1	0	1
8091595							1		1	1	0	1
8091600							1		1	1	0	1
8091627							1		1	0	1	1
8091629							1		1	0	1	1
8091637							1		1	1	0	1
8091648							1		1	1	0	1
8091656							1		1	0	1	1
8091658							1		1	1	0	1
8091676							1		1	1	0	1
8091678							1		1	1	0	1
8091696							1		1	1	0	1
8091698							1		1	1	0	1
8091712							1		1	1	0	1
8091715							1		1	1	0	1
8091723							1		1	1	0	1
8091731							1		1	1	0	1
8091733							1		1	0	1	1
8091735							1		1	0	1	1
8091737							1		1	0	1	1
8091757							1		1	0	1	1
8091764							1		1	0	1	1
8091778							1		1	0	1	1
8091780							1		1	0	1	1
8091799							1		1	0	1	1
8091806							1		1	0	1	1
8091809							1		1	1	0	1
8091811							1		1	0	1	1
8091861							1		1	0	1	1
8091863							1		1	0	1	1
8091867							1		1	1	0	1
8091875							1		1	0	1	1
8091877							1		1	1	0	1
8091879							1		1	0	1	1
8091881							1		1	0	1	1
8091883							1		1	0	1	1
8091885							1		1	0	1	1
8091887							1		1	0	1	1
8091910							1		1	1	0	1
8091922							1		1	0	1	1
8091941							1		1	0	1	1
8091954							1		1	0	1	1
8091972							1		1	0	1	1
8091991							1		1	0	1	1
8091998							1		1	0	1	1
8092000							1		1	0	1	1
8092002							1		1	0	1	1
8092009							1		1	1	0	1
8092021							1		1	0	1	1
8092035							1		1	0	1	1
8092053							1		1	0	1	1
8092055							1		1	0	1	1
8092065							1		1	1	0	1
8092067							1		1	1	0	1
8092073							1		1	0	1	1
8092081							1		1	0	1	1
8092083							1		1	1	0	1
8092095							1		1	0	1	1
8092132							1		1	1	0	1
8092134							1		1	0	1	1
8092162							1		1	1	0	1
8092165							1		1	1	0	1
8092169							1		1	1	0	1
8092177							1		1	1	0	1
8092183							1		1	0	1	1
8092185							1		1	1	0	1
8092187							1		1	0	1	1
8092199							1		1	0	1	1
8092201							1		1	0	1	1
8092218							1		1	1	0	1
8092220							1		1	1	0	1
8092222							1		1	1	0	1
8092224							1		1	0	1	1
8092226							1		1	1	0	1
8092228							1		1	1	0	1
8092230							1		1	0	1	1
8092239							1		1	0	1	1
8092241							1		1	1	0	1
8092251							1		1	0	1	1
8092265							1		1	0	1	1
8092275							1		1	0	1	1
8092277							1		1	1	0	1
8092295							1		1	0	1	1
8092312							1		1	1	0	1
8092314							1		1	0	1	1
8092321							1		1	0	1	1
8092328							1		1	0	1	1
8092348							1		1	1	0	1
8092358							1		1	1	0	1
8092390							1		1	0	1	1
8092392							1		1	1	0	1
8092404							1		1	0	1	1
8092409							1		1	1	0	1
8092418							1		1	1	0	1
8092455							1		1	0	1	1
8092457							1		1	1	0	1
8092468							1		1	0	1	1
8092473							1		1	0	1	1
8092501							1		1	1	0	1
8092514							1		1	0	1	1
8092520							1		1	0	1	1
8092523							1		1	0	1	1
8092532							1		1	0	1	1
8092534							1		1	1	0	1
8092541							1		1	0	1	1
8092552							1		1	1	0	1
8092564							1		1	0	1	1
8092578							1		1	1	0	1
8092594							1		1	1	0	1
8092596							1		1	0	1	1
8092621							1		1	1	0	1
8092627							1		1	1	0	1
8092638							1		1	1	0	1
8092640							1		1	1	0	1
8092654							1		1	0	1	1
8092661							1		1	0	1	1
8092682							1		1	1	0	1
8092686							1		1	1	0	1
8092691							1		1	1	0	1
8092702							1		1	1	0	1
8092705							1		1	1	0	1
8092707							1		1	0	1	1
8092724							1		1	0	1	1
8092726							1		1	1	0	1
8092735							1		1	1	0	1
8092741							1		1	0	1	1
8092748							1		1	0	1	1
8092750							1		1	1	0	1
8092763							1		1	0	1	1
8092765							1		1	1	0	1
8092769							1		1	0	1	1
8092800							1		1	1	0	1
8092834							1		1	0	1	1
8092836							1		1	1	0	1
8092839							1		1	1	0	1
8092845							1		1	1	0	1
8092849							1		1	1	0	1
8092883							1		1	0	1	1
8092886							1		1	0	1	1
8092888							1		1	1	0	1
8092905							1		1	1	0	1
8092922							1		1	0	1	1
8092931							1		1	1	0	1
8092933							1		1	1	0	1
8092957							1		1	1	0	1
8092959							1		1	0	1	1
8092968							1		1	1	0	1
8092970							1		1	1	0	1
8092978							1		1	0	1	1
8093013							1		1	1	0	1
8093035							1		1	0	1	1
8093037							1		1	1	0	1
8093039							1		1	1	0	1
8093053							1		1	1	0	1
8093074							1		1	1	0	1
8093086							1		1	1	0	1
8093096							1		1	1	0	1
8093104							1		1	1	0	1
8093110							1		1	1	0	1
8093112							1		1	1	0	1
8093126							1		1	1	0	1
8093128							1		1	1	0	1
8093130							1		1	0	1	1
8093137							1		1	0	1	1
8093141							1		1	0	1	1
8093145							1		1	1	0	1
8093150							1		1	1	0	1
8093152							1		1	0	1	1
8093156							1		1	1	0	1
8093166							1		1	1	0	1
8093171							1		1	1	0	1
8093191							1		1	0	1	1
8093219							1		1	1	0	1
8093230							1		1	1	0	1
8093256							1		1	0	1	1
8093258							1		1	1	0	1
8093272							1		1	0	1	1
8093278							1		1	1	0	1
8093294							1		1	1	0	1
8093298							1		1	1	0	1
8093304							1		1	1	0	1
8093314							1		1	0	1	1
8093320							1		1	0	1	1
8093330							1		1	0	1	1
8093332							1		1	0	1	1
8093336							1		1	0	1	1
8093343							1		1	1	0	1
8093360							1		1	1	0	1
8093386							1		1	0	1	1
8093398							1		1	1	0	1
8093413							1		1	1	0	1
8093425							1		1	1	0	1
8093440							1		1	0	1	1
8093451							1		1	1	0	1
8093453							1		1	1	0	1
8093456							1		1	0	1	1
8093462							1		1	1	0	1
8093476							1		1	1	0	1
8093494							1		1	1	0	1
8093500							1		1	1	0	1
8093518							1		1	0	1	1
8093539							1		1	1	0	1
8093576							1		1	1	0	1
8093578							1		1	0	1	1
8093590							1		1	1	0	1
8093601							1		1	1	0	1
8093624							1		1	1	0	1
8093643							1		1	0	1	1
8093665							1		1	0	1	1
8093683							1		1	1	0	1
8093685							1		1	1	0	1
8093756							1		1	1	0	1
8093764							1		1	1	0	1
8093792							1		1	1	0	1
8093807							1		1	0	1	1
8093821							1		1	1	0	1
8093826							1		1	0	1	1
8093829							1		1	0	1	1
8093839							1		1	0	1	1
8093852							1		1	0	1	1
8093858							1		1	0	1	1
8093872							1		1	0	1	1
8093878							1		1	0	1	1
8093906							1		1	0	1	1
8093916							1		1	0	1	1
8093936							1		1	0	1	1
8093943							1		1	0	1	1
8093950							1		1	1	0	1
8093957							1		1	0	1	1
8093961							1		1	0	1	1
8093974							1		1	1	0	1
8093976							1		1	1	0	1
8093991							1		1	1	0	1
8093993							1		1	0	1	1
8093997							1		1	1	0	1
8094026							1		1	1	0	1
8094028							1		1	0	1	1
8094030							1		1	1	0	1
8094032							1		1	1	0	1
8094056							1		1	1	0	1
8094068							1		1	1	0	1
8094070							1		1	0	1	1
8094086							1		1	0	1	1
8094093							1		1	1	0	1
8094101							1		1	1	0	1
8094116							1		1	0	1	1
8094118							1		1	0	1	1
8094120							1		1	0	1	1
8094122							1		1	0	1	1
8094124							1		1	0	1	1
8094126							1		1	0	1	1
8094128							1		1	0	1	1
8094130							1		1	0	1	1
8094132							1		1	0	1	1
8094134							1		1	0	1	1
8094136							1		1	1	0	1
8094139							1		1	0	1	1
8094142							1		1	0	1	1
8094144							1		1	1	0	1
8094148							1		1	1	0	1
8094154							1		1	1	0	1
8094156							1		1	0	1	1
8094163							1		1	0	1	1
8094165							1		1	0	1	1
8094169							1		1	0	1	1
8094184							1		1	0	1	1
8094190							1		1	0	1	1
8094226							1		1	0	1	1
8094228							1		1	1	0	1
8094240							1		1	1	0	1
8094251							1		1	0	1	1
8094253							1		1	1	0	1
8094257							1		1	1	0	1
8094259							1		1	1	0	1
8094271							1		1	0	1	1
8094278							1		1	1	0	1
8094301							1		1	0	1	1
8094340							1		1	0	1	1
8094342							1		1	0	1	1
8094355							1		1	1	0	1
8094357							1		1	0	1	1
8094359							1		1	0	1	1
8094361							1		1	1	0	1
8094372							1		1	0	1	1
8094378							1		1	1	0	1
8094391							1		1	1	0	1
8094393							1		1	0	1	1
8094408							1		1	0	1	1
8094439							1		1	0	1	1
8094441							1		1	0	1	1
8094456							1		1	1	0	1
8094460							1		1	1	0	1
8094476							1		1	0	1	1
8094499							1		1	1	0	1
8094501							1		1	1	0	1
8094516							1		1	0	1	1
8094518							1		1	1	0	1
8094520							1		1	0	1	1
8094531							1		1	1	0	1
8094533							1		1	1	0	1
8094542							1		1	0	1	1
8094550							1		1	0	1	1
8094556							1		1	1	0	1
8094574							1		1	0	1	1
8094596							1		1	0	1	1
8094599							1		1	1	0	1
8094609							1		1	0	1	1
8094625							1		1	1	0	1
8094638							1		1	0	1	1
8094677							1		1	0	1	1
8094679							1		1	0	1	1
8094686							1		1	0	1	1
8094688							1		1	1	0	1
8094701							1		1	0	1	1
8094704							1		1	0	1	1
8094717							1		1	1	0	1
8094719							1		1	1	0	1
8094739							1		1	0	1	1
